v_id,lon,lat,typ,voltage,frequency,name,operator,ref,wkt_srid_4326
28865,24.6985014682009,43.1477151297555,joint,,,Плевен - Ловеч,,,SRID=4326;POINT(24.6985014682009 43.1477151297555)
59349,24.588505485379,43.3965323909503,joint,220000,,Вит,,,SRID=4326;POINT(24.588505485379 43.3965323909503)
60960,23.184808083545,42.8465051989158,joint,400000;20000,,Люлин,,,SRID=4326;POINT(23.184808083545 42.8465051989158)
64664,25.2972743580872,42.6487912776843,joint,220000,,Шипка,,,SRID=4326;POINT(25.2972743580872 42.6487912776843)
60625,24.7037551142497,43.1674784024463,joint,,,,,,SRID=4326;POINT(24.7037551142497 43.1674784024463)
33565,23.561299924294,42.7199556566941,joint,220000,,,,,SRID=4326;POINT(23.561299924294 42.7199556566941)
28924,23.5386193958494,42.3397056396574,joint,,,Самоков - Казичене,,,SRID=4326;POINT(23.5386193958494 42.3397056396574)
58344,26.9480224767725,42.6614164656503,joint,220000,,Камчия,,,SRID=4326;POINT(26.9480224767725 42.6614164656503)
33566,23.545470620841,42.7246515813887,joint,220000,,,,,SRID=4326;POINT(23.545470620841 42.7246515813887)
9814,25.8633670763108,42.1240560856672,substation,,,Подстанция Марица Изток,,,SRID=4326;POINT(25.8633670763108 42.1240560856672)
16979,24.1350144660325,43.2730909714574,substation,,,,,,SRID=4326;POINT(24.1350144660325 43.2730909714574)
55255,23.4173639494411,42.6514773688993,merge,,,ТЕЦ София Изток,,,SRID=4326;POINT(23.4173639494411 42.6514773688993)
28908,23.5233932511517,42.7377722465861,joint,220000,,,,,SRID=4326;POINT(23.5233932511517 42.7377722465861)
65503,23.3521460750077,42.7809050643786,joint,220000,,Студена/Струма,,,SRID=4326;POINT(23.3521460750077 42.7809050643786)
56089,24.7245779240524,43.1746808554682,joint,,,,,,SRID=4326;POINT(24.7245779240524 43.1746808554682)
62887,23.540568038557,42.350261161062,joint,,,Самоков - Казичене,,,SRID=4326;POINT(23.540568038557 42.350261161062)
