Seq,Host,Starttime,JobRuntime,Send,Receive,Exitval,Signal,Command,V1,Stdout,Stderr
",
11,:,1680699061.000,0.000,0,181,0,0,"time (bash -c 'ulimit -t 605; d4 -m projMC -f 1 -i instances/bayesian_networks/pcnf/alarm/HRBP_HIGH.cnf.ple instances/bayesian_networks/pcnf/alarm/HRBP_HIGH.cnf.ple' &>> /dev/null)",instances/bayesian_networks/pcnf/alarm/HRBP_HIGH.cnf.ple,"time (bash -c 'ulimit -t 605; d4 -m projMC -f 1 -i instances/bayesian_networks/pcnf/alarm/HRBP_HIGH.cnf.ple instances/bayesian_networks/pcnf/alarm/HRBP_HIGH.cnf.ple' &>> /dev/null)
",
12,:,1680699061.000,0.000,0,181,0,0,"time (bash -c 'ulimit -t 605; d4 -m projMC -f 1 -i instances/bayesian_networks/pcnf/alarm/HREKG_LOW.cnf.ple instances/bayesian_networks/pcnf/alarm/HREKG_LOW.cnf.ple' &>> /dev/null)",instances/bayesian_networks/pcnf/alarm/HREKG_LOW.cnf.ple,"time (bash -c 'ulimit -t 605; d4 -m projMC -f 1 -i instances/bayesian_networks/pcnf/alarm/HREKG_LOW.cnf.ple instances/bayesian_networks/pcnf/alarm/HREKG_LOW.cnf.ple' &>> /dev/null)
",
13,:,1680699061.000,0.000,0,187,0,0,"time (bash -c 'ulimit -t 605; d4 -m projMC -f 1 -i instances/bayesian_networks/pcnf/alarm/HREKG_NORMAL.cnf.ple instances/bayesian_networks/pcnf/alarm/HREKG_NORMAL.cnf.ple' &>> /dev/null)",instances/bayesian_networks/pcnf/alarm/HREKG_NORMAL.cnf.ple,"time (bash -c 'ulimit -t 605; d4 -m projMC -f 1 -i instances/bayesian_networks/pcnf/alarm/HREKG_NORMAL.cnf.ple instances/bayesian_networks/pcnf/alarm/HREKG_NORMAL.cnf.ple' &>> /dev/null)
",
14,:,1680699061.000,0.000,0,183,0,0,"time (bash -c 'ulimit -t 605; d4 -m projMC -f 1 -i instances/bayesian_networks/pcnf/alarm/HREKG_HIGH.cnf.ple instances/bayesian_networks/pcnf/alarm/HREKG_HIGH.cnf.ple' &>> /dev/null)",instances/bayesian_networks/pcnf/alarm/HREKG_HIGH.cnf.ple,"time (bash -c 'ulimit -t 605; d4 -m projMC -f 1 -i instances/bayesian_networks/pcnf/alarm/HREKG_HIGH.cnf.ple instances/bayesian_networks/pcnf/alarm/HREKG_HIGH.cnf.ple' &>> /dev/null)
",
15,:,1680699061.000,0.000,0,183,0,0,"time (bash -c 'ulimit -t 605; d4 -m projMC -f 1 -i instances/bayesian_networks/pcnf/alarm/HRSAT_HIGH.cnf.ple instances/bayesian_networks/pcnf/alarm/HRSAT_HIGH.cnf.ple' &>> /dev/null)",instances/bayesian_networks/pcnf/alarm/HRSAT_HIGH.cnf.ple,"time (bash -c 'ulimit -t 605; d4 -m projMC -f 1 -i instances/bayesian_networks/pcnf/alarm/HRSAT_HIGH.cnf.ple instances/bayesian_networks/pcnf/alarm/HRSAT_HIGH.cnf.ple' &>> /dev/null)
",
16,:,1680699061.000,0.000,0,181,0,0,"time (bash -c 'ulimit -t 605; d4 -m projMC -f 1 -i instances/bayesian_networks/pcnf/alarm/HRSAT_LOW.cnf.ple instances/bayesian_networks/pcnf/alarm/HRSAT_LOW.cnf.ple' &>> /dev/null)",instances/bayesian_networks/pcnf/alarm/HRSAT_LOW.cnf.ple,"time (bash -c 'ulimit -t 605; d4 -m projMC -f 1 -i instances/bayesian_networks/pcnf/alarm/HRSAT_LOW.cnf.ple instances/bayesian_networks/pcnf/alarm/HRSAT_LOW.cnf.ple' &>> /dev/null)
",
17,:,1680699061.000,0.000,0,187,0,0,"time (bash -c 'ulimit -t 605; d4 -m projMC -f 1 -i instances/bayesian_networks/pcnf/alarm/HRSAT_NORMAL.cnf.ple instances/bayesian_networks/pcnf/alarm/HRSAT_NORMAL.cnf.ple' &>> /dev/null)",instances/bayesian_networks/pcnf/alarm/HRSAT_NORMAL.cnf.ple,"time (bash -c 'ulimit -t 605; d4 -m projMC -f 1 -i instances/bayesian_networks/pcnf/alarm/HRSAT_NORMAL.cnf.ple instances/bayesian_networks/pcnf/alarm/HRSAT_NORMAL.cnf.ple' &>> /dev/null)
",
18,:,1680699061.000,0.000,0,185,0,0,"time (bash -c 'ulimit -t 605; d4 -m projMC -f 1 -i instances/bayesian_networks/pcnf/alarm/EXPCO2_ZERO.cnf.ple instances/bayesian_networks/pcnf/alarm/EXPCO2_ZERO.cnf.ple' &>> /dev/null)",instances/bayesian_networks/pcnf/alarm/EXPCO2_ZERO.cnf.ple,"time (bash -c 'ulimit -t 605; d4 -m projMC -f 1 -i instances/bayesian_networks/pcnf/alarm/EXPCO2_ZERO.cnf.ple instances/bayesian_networks/pcnf/alarm/EXPCO2_ZERO.cnf.ple' &>> /dev/null)
",
19,:,1680699061.000,0.000,0,189,0,0,"time (bash -c 'ulimit -t 605; d4 -m projMC -f 1 -i instances/bayesian_networks/pcnf/alarm/EXPCO2_NORMAL.cnf.ple instances/bayesian_networks/pcnf/alarm/EXPCO2_NORMAL.cnf.ple' &>> /dev/null)",instances/bayesian_networks/pcnf/alarm/EXPCO2_NORMAL.cnf.ple,"time (bash -c 'ulimit -t 605; d4 -m projMC -f 1 -i instances/bayesian_networks/pcnf/alarm/EXPCO2_NORMAL.cnf.ple instances/bayesian_networks/pcnf/alarm/EXPCO2_NORMAL.cnf.ple' &>> /dev/null)
",
20,:,1680699061.000,0.000,0,183,0,0,"time (bash -c 'ulimit -t 605; d4 -m projMC -f 1 -i instances/bayesian_networks/pcnf/alarm/EXPCO2_LOW.cnf.ple instances/bayesian_networks/pcnf/alarm/EXPCO2_LOW.cnf.ple' &>> /dev/null)",instances/bayesian_networks/pcnf/alarm/EXPCO2_LOW.cnf.ple,"time (bash -c 'ulimit -t 605; d4 -m projMC -f 1 -i instances/bayesian_networks/pcnf/alarm/EXPCO2_LOW.cnf.ple instances/bayesian_networks/pcnf/alarm/EXPCO2_LOW.cnf.ple' &>> /dev/null)
",
21,:,1680699061.000,0.000,0,185,0,0,"time (bash -c 'ulimit -t 605; d4 -m projMC -f 1 -i instances/bayesian_networks/pcnf/alarm/EXPCO2_HIGH.cnf.ple instances/bayesian_networks/pcnf/alarm/EXPCO2_HIGH.cnf.ple' &>> /dev/null)",instances/bayesian_networks/pcnf/alarm/EXPCO2_HIGH.cnf.ple,"time (bash -c 'ulimit -t 605; d4 -m projMC -f 1 -i instances/bayesian_networks/pcnf/alarm/EXPCO2_HIGH.cnf.ple instances/bayesian_networks/pcnf/alarm/EXPCO2_HIGH.cnf.ple' &>> /dev/null)
",
22,:,1680699061.000,0.000,0,189,0,0,"time (bash -c 'ulimit -t 605; d4 -m projMC -f 1 -i instances/bayesian_networks/pcnf/alarm/MINVOL_NORMAL.cnf.ple instances/bayesian_networks/pcnf/alarm/MINVOL_NORMAL.cnf.ple' &>> /dev/null)",instances/bayesian_networks/pcnf/alarm/MINVOL_NORMAL.cnf.ple,"time (bash -c 'ulimit -t 605; d4 -m projMC -f 1 -i instances/bayesian_networks/pcnf/alarm/MINVOL_NORMAL.cnf.ple instances/bayesian_networks/pcnf/alarm/MINVOL_NORMAL.cnf.ple' &>> /dev/null)
",
23,:,1680699061.000,0.000,0,183,0,0,"time (bash -c 'ulimit -t 605; d4 -m projMC -f 1 -i instances/bayesian_networks/pcnf/alarm/MINVOL_LOW.cnf.ple instances/bayesian_networks/pcnf/alarm/MINVOL_LOW.cnf.ple' &>> /dev/null)",instances/bayesian_networks/pcnf/alarm/MINVOL_LOW.cnf.ple,"time (bash -c 'ulimit -t 605; d4 -m projMC -f 1 -i instances/bayesian_networks/pcnf/alarm/MINVOL_LOW.cnf.ple instances/bayesian_networks/pcnf/alarm/MINVOL_LOW.cnf.ple' &>> /dev/null)
",
24,:,1680699061.000,0.000,0,185,0,0,"time (bash -c 'ulimit -t 605; d4 -m projMC -f 1 -i instances/bayesian_networks/pcnf/alarm/MINVOL_ZERO.cnf.ple instances/bayesian_networks/pcnf/alarm/MINVOL_ZERO.cnf.ple' &>> /dev/null)",instances/bayesian_networks/pcnf/alarm/MINVOL_ZERO.cnf.ple,"time (bash -c 'ulimit -t 605; d4 -m projMC -f 1 -i instances/bayesian_networks/pcnf/alarm/MINVOL_ZERO.cnf.ple instances/bayesian_networks/pcnf/alarm/MINVOL_ZERO.cnf.ple' &>> /dev/null)
",
25,:,1680699061.000,0.000,0,183,0,0,"time (bash -c 'ulimit -t 605; d4 -m projMC -f 1 -i instances/bayesian_networks/pcnf/alarm/PAP_NORMAL.cnf.ple instances/bayesian_networks/pcnf/alarm/PAP_NORMAL.cnf.ple' &>> /dev/null)",instances/bayesian_networks/pcnf/alarm/PAP_NORMAL.cnf.ple,"time (bash -c 'ulimit -t 605; d4 -m projMC -f 1 -i instances/bayesian_networks/pcnf/alarm/PAP_NORMAL.cnf.ple instances/bayesian_networks/pcnf/alarm/PAP_NORMAL.cnf.ple' &>> /dev/null)
",
26,:,1680699061.000,0.000,0,177,0,0,"time (bash -c 'ulimit -t 605; d4 -m projMC -f 1 -i instances/bayesian_networks/pcnf/alarm/PAP_LOW.cnf.ple instances/bayesian_networks/pcnf/alarm/PAP_LOW.cnf.ple' &>> /dev/null)",instances/bayesian_networks/pcnf/alarm/PAP_LOW.cnf.ple,"time (bash -c 'ulimit -t 605; d4 -m projMC -f 1 -i instances/bayesian_networks/pcnf/alarm/PAP_LOW.cnf.ple instances/bayesian_networks/pcnf/alarm/PAP_LOW.cnf.ple' &>> /dev/null)
",
27,:,1680699061.000,0.000,0,185,0,0,"time (bash -c 'ulimit -t 605; d4 -m projMC -f 1 -i instances/bayesian_networks/pcnf/alarm/MINVOL_HIGH.cnf.ple instances/bayesian_networks/pcnf/alarm/MINVOL_HIGH.cnf.ple' &>> /dev/null)",instances/bayesian_networks/pcnf/alarm/MINVOL_HIGH.cnf.ple,"time (bash -c 'ulimit -t 605; d4 -m projMC -f 1 -i instances/bayesian_networks/pcnf/alarm/MINVOL_HIGH.cnf.ple instances/bayesian_networks/pcnf/alarm/MINVOL_HIGH.cnf.ple' &>> /dev/null)
",
28,:,1680699061.000,0.000,0,183,0,0,"time (bash -c 'ulimit -t 605; d4 -m projMC -f 1 -i instances/bayesian_networks/pcnf/alarm/PRESS_ZERO.cnf.ple instances/bayesian_networks/pcnf/alarm/PRESS_ZERO.cnf.ple' &>> /dev/null)",instances/bayesian_networks/pcnf/alarm/PRESS_ZERO.cnf.ple,"time (bash -c 'ulimit -t 605; d4 -m projMC -f 1 -i instances/bayesian_networks/pcnf/alarm/PRESS_ZERO.cnf.ple instances/bayesian_networks/pcnf/alarm/PRESS_ZERO.cnf.ple' &>> /dev/null)
",
29,:,1680699061.000,0.000,0,179,0,0,"time (bash -c 'ulimit -t 605; d4 -m projMC -f 1 -i instances/bayesian_networks/pcnf/alarm/PAP_HIGH.cnf.ple instances/bayesian_networks/pcnf/alarm/PAP_HIGH.cnf.ple' &>> /dev/null)",instances/bayesian_networks/pcnf/alarm/PAP_HIGH.cnf.ple,"time (bash -c 'ulimit -t 605; d4 -m projMC -f 1 -i instances/bayesian_networks/pcnf/alarm/PAP_HIGH.cnf.ple instances/bayesian_networks/pcnf/alarm/PAP_HIGH.cnf.ple' &>> /dev/null)
",
30,:,1680699061.000,0.000,0,181,0,0,"time (bash -c 'ulimit -t 605; d4 -m projMC -f 1 -i instances/bayesian_networks/pcnf/alarm/PRESS_LOW.cnf.ple instances/bayesian_networks/pcnf/alarm/PRESS_LOW.cnf.ple' &>> /dev/null)",instances/bayesian_networks/pcnf/alarm/PRESS_LOW.cnf.ple,"time (bash -c 'ulimit -t 605; d4 -m projMC -f 1 -i instances/bayesian_networks/pcnf/alarm/PRESS_LOW.cnf.ple instances/bayesian_networks/pcnf/alarm/PRESS_LOW.cnf.ple' &>> /dev/null)
",
31,:,1680699061.000,0.000,0,187,0,0,"time (bash -c 'ulimit -t 605; d4 -m projMC -f 1 -i instances/bayesian_networks/pcnf/alarm/PRESS_NORMAL.cnf.ple instances/bayesian_networks/pcnf/alarm/PRESS_NORMAL.cnf.ple' &>> /dev/null)",instances/bayesian_networks/pcnf/alarm/PRESS_NORMAL.cnf.ple,"time (bash -c 'ulimit -t 605; d4 -m projMC -f 1 -i instances/bayesian_networks/pcnf/alarm/PRESS_NORMAL.cnf.ple instances/bayesian_networks/pcnf/alarm/PRESS_NORMAL.cnf.ple' &>> /dev/null)
",
32,:,1680699061.000,0.000,0,183,0,0,"time (bash -c 'ulimit -t 605; d4 -m projMC -f 1 -i instances/bayesian_networks/pcnf/alarm/PRESS_HIGH.cnf.ple instances/bayesian_networks/pcnf/alarm/PRESS_HIGH.cnf.ple' &>> /dev/null)",instances/bayesian_networks/pcnf/alarm/PRESS_HIGH.cnf.ple,"time (bash -c 'ulimit -t 605; d4 -m projMC -f 1 -i instances/bayesian_networks/pcnf/alarm/PRESS_HIGH.cnf.ple instances/bayesian_networks/pcnf/alarm/PRESS_HIGH.cnf.ple' &>> /dev/null)
",
33,:,1680699061.000,0.000,0,177,0,0,"time (bash -c 'ulimit -t 605; d4 -m projMC -f 1 -i instances/bayesian_networks/pcnf/alarm/BP_HIGH.cnf.ple instances/bayesian_networks/pcnf/alarm/BP_HIGH.cnf.ple' &>> /dev/null)",instances/bayesian_networks/pcnf/alarm/BP_HIGH.cnf.ple,"time (bash -c 'ulimit -t 605; d4 -m projMC -f 1 -i instances/bayesian_networks/pcnf/alarm/BP_HIGH.cnf.ple instances/bayesian_networks/pcnf/alarm/BP_HIGH.cnf.ple' &>> /dev/null)
",
34,:,1680699061.000,0.000,0,181,0,0,"time (bash -c 'ulimit -t 605; d4 -m projMC -f 1 -i instances/bayesian_networks/pcnf/alarm/BP_NORMAL.cnf.ple instances/bayesian_networks/pcnf/alarm/BP_NORMAL.cnf.ple' &>> /dev/null)",instances/bayesian_networks/pcnf/alarm/BP_NORMAL.cnf.ple,"time (bash -c 'ulimit -t 605; d4 -m projMC -f 1 -i instances/bayesian_networks/pcnf/alarm/BP_NORMAL.cnf.ple instances/bayesian_networks/pcnf/alarm/BP_NORMAL.cnf.ple' &>> /dev/null)
",
35,:,1680699061.000,0.000,0,175,0,0,"time (bash -c 'ulimit -t 605; d4 -m projMC -f 1 -i instances/bayesian_networks/pcnf/alarm/BP_LOW.cnf.ple instances/bayesian_networks/pcnf/alarm/BP_LOW.cnf.ple' &>> /dev/null)",instances/bayesian_networks/pcnf/alarm/BP_LOW.cnf.ple,"time (bash -c 'ulimit -t 605; d4 -m projMC -f 1 -i instances/bayesian_networks/pcnf/alarm/BP_LOW.cnf.ple instances/bayesian_networks/pcnf/alarm/BP_LOW.cnf.ple' &>> /dev/null)
",
36,:,1680699061.000,0.000,0,191,0,0,"time (bash -c 'ulimit -t 605; d4 -m projMC -f 1 -i instances/bayesian_networks/pcnf/andes/SNode_14_false.cnf.ple instances/bayesian_networks/pcnf/andes/SNode_14_false.cnf.ple' &>> /dev/null)",instances/bayesian_networks/pcnf/andes/SNode_14_false.cnf.ple,"time (bash -c 'ulimit -t 605; d4 -m projMC -f 1 -i instances/bayesian_networks/pcnf/andes/SNode_14_false.cnf.ple instances/bayesian_networks/pcnf/andes/SNode_14_false.cnf.ple' &>> /dev/null)
",
37,:,1680699061.000,0.000,0,189,0,0,"time (bash -c 'ulimit -t 605; d4 -m projMC -f 1 -i instances/bayesian_networks/pcnf/andes/SNode_14_true.cnf.ple instances/bayesian_networks/pcnf/andes/SNode_14_true.cnf.ple' &>> /dev/null)",instances/bayesian_networks/pcnf/andes/SNode_14_true.cnf.ple,"time (bash -c 'ulimit -t 605; d4 -m projMC -f 1 -i instances/bayesian_networks/pcnf/andes/SNode_14_true.cnf.ple instances/bayesian_networks/pcnf/andes/SNode_14_true.cnf.ple' &>> /dev/null)
",
38,:,1680699061.000,0.000,0,191,0,0,"time (bash -c 'ulimit -t 605; d4 -m projMC -f 1 -i instances/bayesian_networks/pcnf/andes/SNode_18_false.cnf.ple instances/bayesian_networks/pcnf/andes/SNode_18_false.cnf.ple' &>> /dev/null)",instances/bayesian_networks/pcnf/andes/SNode_18_false.cnf.ple,"time (bash -c 'ulimit -t 605; d4 -m projMC -f 1 -i instances/bayesian_networks/pcnf/andes/SNode_18_false.cnf.ple instances/bayesian_networks/pcnf/andes/SNode_18_false.cnf.ple' &>> /dev/null)
",
39,:,1680699061.000,0.000,0,191,0,0,"time (bash -c 'ulimit -t 605; d4 -m projMC -f 1 -i instances/bayesian_networks/pcnf/andes/SNode_19_false.cnf.ple instances/bayesian_networks/pcnf/andes/SNode_19_false.cnf.ple' &>> /dev/null)",instances/bayesian_networks/pcnf/andes/SNode_19_false.cnf.ple,"time (bash -c 'ulimit -t 605; d4 -m projMC -f 1 -i instances/bayesian_networks/pcnf/andes/SNode_19_false.cnf.ple instances/bayesian_networks/pcnf/andes/SNode_19_false.cnf.ple' &>> /dev/null)
",
40,:,1680699061.000,0.000,0,189,0,0,"time (bash -c 'ulimit -t 605; d4 -m projMC -f 1 -i instances/bayesian_networks/pcnf/andes/SNode_19_true.cnf.ple instances/bayesian_networks/pcnf/andes/SNode_19_true.cnf.ple' &>> /dev/null)",instances/bayesian_networks/pcnf/andes/SNode_19_true.cnf.ple,"time (bash -c 'ulimit -t 605; d4 -m projMC -f 1 -i instances/bayesian_networks/pcnf/andes/SNode_19_true.cnf.ple instances/bayesian_networks/pcnf/andes/SNode_19_true.cnf.ple' &>> /dev/null)
",
41,:,1680699061.000,0.000,0,189,0,0,"time (bash -c 'ulimit -t 605; d4 -m projMC -f 1 -i instances/bayesian_networks/pcnf/andes/SNode_18_true.cnf.ple instances/bayesian_networks/pcnf/andes/SNode_18_true.cnf.ple' &>> /dev/null)",instances/bayesian_networks/pcnf/andes/SNode_18_true.cnf.ple,"time (bash -c 'ulimit -t 605; d4 -m projMC -f 1 -i instances/bayesian_networks/pcnf/andes/SNode_18_true.cnf.ple instances/bayesian_networks/pcnf/andes/SNode_18_true.cnf.ple' &>> /dev/null)
",
42,:,1680699061.000,0.000,0,191,0,0,"time (bash -c 'ulimit -t 605; d4 -m projMC -f 1 -i instances/bayesian_networks/pcnf/andes/SNode_24_false.cnf.ple instances/bayesian_networks/pcnf/andes/SNode_24_false.cnf.ple' &>> /dev/null)",instances/bayesian_networks/pcnf/andes/SNode_24_false.cnf.ple,"time (bash -c 'ulimit -t 605; d4 -m projMC -f 1 -i instances/bayesian_networks/pcnf/andes/SNode_24_false.cnf.ple instances/bayesian_networks/pcnf/andes/SNode_24_false.cnf.ple' &>> /dev/null)
",
43,:,1680699061.000,0.000,0,189,0,0,"time (bash -c 'ulimit -t 605; d4 -m projMC -f 1 -i instances/bayesian_networks/pcnf/andes/SNode_24_true.cnf.ple instances/bayesian_networks/pcnf/andes/SNode_24_true.cnf.ple' &>> /dev/null)",instances/bayesian_networks/pcnf/andes/SNode_24_true.cnf.ple,"time (bash -c 'ulimit -t 605; d4 -m projMC -f 1 -i instances/bayesian_networks/pcnf/andes/SNode_24_true.cnf.ple instances/bayesian_networks/pcnf/andes/SNode_24_true.cnf.ple' &>> /dev/null)
",
44,:,1680699061.000,0.000,0,185,0,0,"time (bash -c 'ulimit -t 605; d4 -m projMC -f 1 -i instances/bayesian_networks/pcnf/andes/TRY13_false.cnf.ple instances/bayesian_networks/pcnf/andes/TRY13_false.cnf.ple' &>> /dev/null)",instances/bayesian_networks/pcnf/andes/TRY13_false.cnf.ple,"time (bash -c 'ulimit -t 605; d4 -m projMC -f 1 -i instances/bayesian_networks/pcnf/andes/TRY13_false.cnf.ple instances/bayesian_networks/pcnf/andes/TRY13_false.cnf.ple' &>> /dev/null)
",
45,:,1680699061.000,0.000,0,183,0,0,"time (bash -c 'ulimit -t 605; d4 -m projMC -f 1 -i instances/bayesian_networks/pcnf/andes/TRY13_true.cnf.ple instances/bayesian_networks/pcnf/andes/TRY13_true.cnf.ple' &>> /dev/null)",instances/bayesian_networks/pcnf/andes/TRY13_true.cnf.ple,"time (bash -c 'ulimit -t 605; d4 -m projMC -f 1 -i instances/bayesian_networks/pcnf/andes/TRY13_true.cnf.ple instances/bayesian_networks/pcnf/andes/TRY13_true.cnf.ple' &>> /dev/null)
",
46,:,1680699061.000,0.000,0,183,0,0,"time (bash -c 'ulimit -t 605; d4 -m projMC -f 1 -i instances/bayesian_networks/pcnf/andes/TRY14_true.cnf.ple instances/bayesian_networks/pcnf/andes/TRY14_true.cnf.ple' &>> /dev/null)",instances/bayesian_networks/pcnf/andes/TRY14_true.cnf.ple,"time (bash -c 'ulimit -t 605; d4 -m projMC -f 1 -i instances/bayesian_networks/pcnf/andes/TRY14_true.cnf.ple instances/bayesian_networks/pcnf/andes/TRY14_true.cnf.ple' &>> /dev/null)
",
47,:,1680699061.000,0.000,0,185,0,0,"time (bash -c 'ulimit -t 605; d4 -m projMC -f 1 -i instances/bayesian_networks/pcnf/andes/TRY15_false.cnf.ple instances/bayesian_networks/pcnf/andes/TRY15_false.cnf.ple' &>> /dev/null)",instances/bayesian_networks/pcnf/andes/TRY15_false.cnf.ple,"time (bash -c 'ulimit -t 605; d4 -m projMC -f 1 -i instances/bayesian_networks/pcnf/andes/TRY15_false.cnf.ple instances/bayesian_networks/pcnf/andes/TRY15_false.cnf.ple' &>> /dev/null)
