Seq,Host,Starttime,JobRuntime,Send,Receive,Exitval,Signal,Command,V1,Stdout,Stderr
",
11,:,1680699058.000,0.000,0,208,0,0,"time (bash -c 'ulimit -t 605; schlandals -b fiedler -m 15000 -i instances/bayesian_networks/ppidimacs/alarm/HRBP_HIGH.ppidimacs instances/bayesian_networks/ppidimacs/alarm/HRBP_HIGH.ppidimacs' &>> /dev/null)",instances/bayesian_networks/ppidimacs/alarm/HRBP_HIGH.ppidimacs,"time (bash -c 'ulimit -t 605; schlandals -b fiedler -m 15000 -i instances/bayesian_networks/ppidimacs/alarm/HRBP_HIGH.ppidimacs instances/bayesian_networks/ppidimacs/alarm/HRBP_HIGH.ppidimacs' &>> /dev/null)
",
12,:,1680699058.000,0.000,0,208,0,0,"time (bash -c 'ulimit -t 605; schlandals -b fiedler -m 15000 -i instances/bayesian_networks/ppidimacs/alarm/HREKG_LOW.ppidimacs instances/bayesian_networks/ppidimacs/alarm/HREKG_LOW.ppidimacs' &>> /dev/null)",instances/bayesian_networks/ppidimacs/alarm/HREKG_LOW.ppidimacs,"time (bash -c 'ulimit -t 605; schlandals -b fiedler -m 15000 -i instances/bayesian_networks/ppidimacs/alarm/HREKG_LOW.ppidimacs instances/bayesian_networks/ppidimacs/alarm/HREKG_LOW.ppidimacs' &>> /dev/null)
",
13,:,1680699058.000,0.000,0,214,0,0,"time (bash -c 'ulimit -t 605; schlandals -b fiedler -m 15000 -i instances/bayesian_networks/ppidimacs/alarm/HREKG_NORMAL.ppidimacs instances/bayesian_networks/ppidimacs/alarm/HREKG_NORMAL.ppidimacs' &>> /dev/null)",instances/bayesian_networks/ppidimacs/alarm/HREKG_NORMAL.ppidimacs,"time (bash -c 'ulimit -t 605; schlandals -b fiedler -m 15000 -i instances/bayesian_networks/ppidimacs/alarm/HREKG_NORMAL.ppidimacs instances/bayesian_networks/ppidimacs/alarm/HREKG_NORMAL.ppidimacs' &>> /dev/null)
",
14,:,1680699058.000,0.000,0,210,0,0,"time (bash -c 'ulimit -t 605; schlandals -b fiedler -m 15000 -i instances/bayesian_networks/ppidimacs/alarm/HREKG_HIGH.ppidimacs instances/bayesian_networks/ppidimacs/alarm/HREKG_HIGH.ppidimacs' &>> /dev/null)",instances/bayesian_networks/ppidimacs/alarm/HREKG_HIGH.ppidimacs,"time (bash -c 'ulimit -t 605; schlandals -b fiedler -m 15000 -i instances/bayesian_networks/ppidimacs/alarm/HREKG_HIGH.ppidimacs instances/bayesian_networks/ppidimacs/alarm/HREKG_HIGH.ppidimacs' &>> /dev/null)
",
15,:,1680699058.000,0.000,0,208,0,0,"time (bash -c 'ulimit -t 605; schlandals -b fiedler -m 15000 -i instances/bayesian_networks/ppidimacs/alarm/HRSAT_LOW.ppidimacs instances/bayesian_networks/ppidimacs/alarm/HRSAT_LOW.ppidimacs' &>> /dev/null)",instances/bayesian_networks/ppidimacs/alarm/HRSAT_LOW.ppidimacs,"time (bash -c 'ulimit -t 605; schlandals -b fiedler -m 15000 -i instances/bayesian_networks/ppidimacs/alarm/HRSAT_LOW.ppidimacs instances/bayesian_networks/ppidimacs/alarm/HRSAT_LOW.ppidimacs' &>> /dev/null)
",
16,:,1680699058.000,0.000,0,214,0,0,"time (bash -c 'ulimit -t 605; schlandals -b fiedler -m 15000 -i instances/bayesian_networks/ppidimacs/alarm/HRSAT_NORMAL.ppidimacs instances/bayesian_networks/ppidimacs/alarm/HRSAT_NORMAL.ppidimacs' &>> /dev/null)",instances/bayesian_networks/ppidimacs/alarm/HRSAT_NORMAL.ppidimacs,"time (bash -c 'ulimit -t 605; schlandals -b fiedler -m 15000 -i instances/bayesian_networks/ppidimacs/alarm/HRSAT_NORMAL.ppidimacs instances/bayesian_networks/ppidimacs/alarm/HRSAT_NORMAL.ppidimacs' &>> /dev/null)
",
17,:,1680699058.000,0.000,0,210,0,0,"time (bash -c 'ulimit -t 605; schlandals -b fiedler -m 15000 -i instances/bayesian_networks/ppidimacs/alarm/HRSAT_HIGH.ppidimacs instances/bayesian_networks/ppidimacs/alarm/HRSAT_HIGH.ppidimacs' &>> /dev/null)",instances/bayesian_networks/ppidimacs/alarm/HRSAT_HIGH.ppidimacs,"time (bash -c 'ulimit -t 605; schlandals -b fiedler -m 15000 -i instances/bayesian_networks/ppidimacs/alarm/HRSAT_HIGH.ppidimacs instances/bayesian_networks/ppidimacs/alarm/HRSAT_HIGH.ppidimacs' &>> /dev/null)
",
18,:,1680699058.000,0.000,0,212,0,0,"time (bash -c 'ulimit -t 605; schlandals -b fiedler -m 15000 -i instances/bayesian_networks/ppidimacs/alarm/EXPCO2_ZERO.ppidimacs instances/bayesian_networks/ppidimacs/alarm/EXPCO2_ZERO.ppidimacs' &>> /dev/null)",instances/bayesian_networks/ppidimacs/alarm/EXPCO2_ZERO.ppidimacs,"time (bash -c 'ulimit -t 605; schlandals -b fiedler -m 15000 -i instances/bayesian_networks/ppidimacs/alarm/EXPCO2_ZERO.ppidimacs instances/bayesian_networks/ppidimacs/alarm/EXPCO2_ZERO.ppidimacs' &>> /dev/null)
",
19,:,1680699058.000,0.000,0,210,0,0,"time (bash -c 'ulimit -t 605; schlandals -b fiedler -m 15000 -i instances/bayesian_networks/ppidimacs/alarm/EXPCO2_LOW.ppidimacs instances/bayesian_networks/ppidimacs/alarm/EXPCO2_LOW.ppidimacs' &>> /dev/null)",instances/bayesian_networks/ppidimacs/alarm/EXPCO2_LOW.ppidimacs,"time (bash -c 'ulimit -t 605; schlandals -b fiedler -m 15000 -i instances/bayesian_networks/ppidimacs/alarm/EXPCO2_LOW.ppidimacs instances/bayesian_networks/ppidimacs/alarm/EXPCO2_LOW.ppidimacs' &>> /dev/null)
",
20,:,1680699058.000,0.000,0,216,0,0,"time (bash -c 'ulimit -t 605; schlandals -b fiedler -m 15000 -i instances/bayesian_networks/ppidimacs/alarm/EXPCO2_NORMAL.ppidimacs instances/bayesian_networks/ppidimacs/alarm/EXPCO2_NORMAL.ppidimacs' &>> /dev/null)",instances/bayesian_networks/ppidimacs/alarm/EXPCO2_NORMAL.ppidimacs,"time (bash -c 'ulimit -t 605; schlandals -b fiedler -m 15000 -i instances/bayesian_networks/ppidimacs/alarm/EXPCO2_NORMAL.ppidimacs instances/bayesian_networks/ppidimacs/alarm/EXPCO2_NORMAL.ppidimacs' &>> /dev/null)
",
21,:,1680699058.000,0.000,0,212,0,0,"time (bash -c 'ulimit -t 605; schlandals -b fiedler -m 15000 -i instances/bayesian_networks/ppidimacs/alarm/EXPCO2_HIGH.ppidimacs instances/bayesian_networks/ppidimacs/alarm/EXPCO2_HIGH.ppidimacs' &>> /dev/null)",instances/bayesian_networks/ppidimacs/alarm/EXPCO2_HIGH.ppidimacs,"time (bash -c 'ulimit -t 605; schlandals -b fiedler -m 15000 -i instances/bayesian_networks/ppidimacs/alarm/EXPCO2_HIGH.ppidimacs instances/bayesian_networks/ppidimacs/alarm/EXPCO2_HIGH.ppidimacs' &>> /dev/null)
",
22,:,1680699058.000,0.000,0,212,0,0,"time (bash -c 'ulimit -t 605; schlandals -b fiedler -m 15000 -i instances/bayesian_networks/ppidimacs/alarm/MINVOL_ZERO.ppidimacs instances/bayesian_networks/ppidimacs/alarm/MINVOL_ZERO.ppidimacs' &>> /dev/null)",instances/bayesian_networks/ppidimacs/alarm/MINVOL_ZERO.ppidimacs,"time (bash -c 'ulimit -t 605; schlandals -b fiedler -m 15000 -i instances/bayesian_networks/ppidimacs/alarm/MINVOL_ZERO.ppidimacs instances/bayesian_networks/ppidimacs/alarm/MINVOL_ZERO.ppidimacs' &>> /dev/null)
",
23,:,1680699058.000,0.000,0,210,0,0,"time (bash -c 'ulimit -t 605; schlandals -b fiedler -m 15000 -i instances/bayesian_networks/ppidimacs/alarm/MINVOL_LOW.ppidimacs instances/bayesian_networks/ppidimacs/alarm/MINVOL_LOW.ppidimacs' &>> /dev/null)",instances/bayesian_networks/ppidimacs/alarm/MINVOL_LOW.ppidimacs,"time (bash -c 'ulimit -t 605; schlandals -b fiedler -m 15000 -i instances/bayesian_networks/ppidimacs/alarm/MINVOL_LOW.ppidimacs instances/bayesian_networks/ppidimacs/alarm/MINVOL_LOW.ppidimacs' &>> /dev/null)
",
24,:,1680699058.000,0.000,0,216,0,0,"time (bash -c 'ulimit -t 605; schlandals -b fiedler -m 15000 -i instances/bayesian_networks/ppidimacs/alarm/MINVOL_NORMAL.ppidimacs instances/bayesian_networks/ppidimacs/alarm/MINVOL_NORMAL.ppidimacs' &>> /dev/null)",instances/bayesian_networks/ppidimacs/alarm/MINVOL_NORMAL.ppidimacs,"time (bash -c 'ulimit -t 605; schlandals -b fiedler -m 15000 -i instances/bayesian_networks/ppidimacs/alarm/MINVOL_NORMAL.ppidimacs instances/bayesian_networks/ppidimacs/alarm/MINVOL_NORMAL.ppidimacs' &>> /dev/null)
",
25,:,1680699058.000,0.000,0,212,0,0,"time (bash -c 'ulimit -t 605; schlandals -b fiedler -m 15000 -i instances/bayesian_networks/ppidimacs/alarm/MINVOL_HIGH.ppidimacs instances/bayesian_networks/ppidimacs/alarm/MINVOL_HIGH.ppidimacs' &>> /dev/null)",instances/bayesian_networks/ppidimacs/alarm/MINVOL_HIGH.ppidimacs,"time (bash -c 'ulimit -t 605; schlandals -b fiedler -m 15000 -i instances/bayesian_networks/ppidimacs/alarm/MINVOL_HIGH.ppidimacs instances/bayesian_networks/ppidimacs/alarm/MINVOL_HIGH.ppidimacs' &>> /dev/null)
",
26,:,1680699058.000,0.000,0,204,0,0,"time (bash -c 'ulimit -t 605; schlandals -b fiedler -m 15000 -i instances/bayesian_networks/ppidimacs/alarm/PAP_LOW.ppidimacs instances/bayesian_networks/ppidimacs/alarm/PAP_LOW.ppidimacs' &>> /dev/null)",instances/bayesian_networks/ppidimacs/alarm/PAP_LOW.ppidimacs,"time (bash -c 'ulimit -t 605; schlandals -b fiedler -m 15000 -i instances/bayesian_networks/ppidimacs/alarm/PAP_LOW.ppidimacs instances/bayesian_networks/ppidimacs/alarm/PAP_LOW.ppidimacs' &>> /dev/null)
",
27,:,1680699058.000,0.000,0,210,0,0,"time (bash -c 'ulimit -t 605; schlandals -b fiedler -m 15000 -i instances/bayesian_networks/ppidimacs/alarm/PAP_NORMAL.ppidimacs instances/bayesian_networks/ppidimacs/alarm/PAP_NORMAL.ppidimacs' &>> /dev/null)",instances/bayesian_networks/ppidimacs/alarm/PAP_NORMAL.ppidimacs,"time (bash -c 'ulimit -t 605; schlandals -b fiedler -m 15000 -i instances/bayesian_networks/ppidimacs/alarm/PAP_NORMAL.ppidimacs instances/bayesian_networks/ppidimacs/alarm/PAP_NORMAL.ppidimacs' &>> /dev/null)
",
28,:,1680699058.000,0.000,0,206,0,0,"time (bash -c 'ulimit -t 605; schlandals -b fiedler -m 15000 -i instances/bayesian_networks/ppidimacs/alarm/PAP_HIGH.ppidimacs instances/bayesian_networks/ppidimacs/alarm/PAP_HIGH.ppidimacs' &>> /dev/null)",instances/bayesian_networks/ppidimacs/alarm/PAP_HIGH.ppidimacs,"time (bash -c 'ulimit -t 605; schlandals -b fiedler -m 15000 -i instances/bayesian_networks/ppidimacs/alarm/PAP_HIGH.ppidimacs instances/bayesian_networks/ppidimacs/alarm/PAP_HIGH.ppidimacs' &>> /dev/null)
",
29,:,1680699058.000,0.000,0,210,0,0,"time (bash -c 'ulimit -t 605; schlandals -b fiedler -m 15000 -i instances/bayesian_networks/ppidimacs/alarm/PRESS_ZERO.ppidimacs instances/bayesian_networks/ppidimacs/alarm/PRESS_ZERO.ppidimacs' &>> /dev/null)",instances/bayesian_networks/ppidimacs/alarm/PRESS_ZERO.ppidimacs,"time (bash -c 'ulimit -t 605; schlandals -b fiedler -m 15000 -i instances/bayesian_networks/ppidimacs/alarm/PRESS_ZERO.ppidimacs instances/bayesian_networks/ppidimacs/alarm/PRESS_ZERO.ppidimacs' &>> /dev/null)
",
30,:,1680699058.000,0.000,0,208,0,0,"time (bash -c 'ulimit -t 605; schlandals -b fiedler -m 15000 -i instances/bayesian_networks/ppidimacs/alarm/PRESS_LOW.ppidimacs instances/bayesian_networks/ppidimacs/alarm/PRESS_LOW.ppidimacs' &>> /dev/null)",instances/bayesian_networks/ppidimacs/alarm/PRESS_LOW.ppidimacs,"time (bash -c 'ulimit -t 605; schlandals -b fiedler -m 15000 -i instances/bayesian_networks/ppidimacs/alarm/PRESS_LOW.ppidimacs instances/bayesian_networks/ppidimacs/alarm/PRESS_LOW.ppidimacs' &>> /dev/null)
",
31,:,1680699058.000,0.000,0,214,0,0,"time (bash -c 'ulimit -t 605; schlandals -b fiedler -m 15000 -i instances/bayesian_networks/ppidimacs/alarm/PRESS_NORMAL.ppidimacs instances/bayesian_networks/ppidimacs/alarm/PRESS_NORMAL.ppidimacs' &>> /dev/null)",instances/bayesian_networks/ppidimacs/alarm/PRESS_NORMAL.ppidimacs,"time (bash -c 'ulimit -t 605; schlandals -b fiedler -m 15000 -i instances/bayesian_networks/ppidimacs/alarm/PRESS_NORMAL.ppidimacs instances/bayesian_networks/ppidimacs/alarm/PRESS_NORMAL.ppidimacs' &>> /dev/null)
",
32,:,1680699058.000,0.000,0,210,0,0,"time (bash -c 'ulimit -t 605; schlandals -b fiedler -m 15000 -i instances/bayesian_networks/ppidimacs/alarm/PRESS_HIGH.ppidimacs instances/bayesian_networks/ppidimacs/alarm/PRESS_HIGH.ppidimacs' &>> /dev/null)",instances/bayesian_networks/ppidimacs/alarm/PRESS_HIGH.ppidimacs,"time (bash -c 'ulimit -t 605; schlandals -b fiedler -m 15000 -i instances/bayesian_networks/ppidimacs/alarm/PRESS_HIGH.ppidimacs instances/bayesian_networks/ppidimacs/alarm/PRESS_HIGH.ppidimacs' &>> /dev/null)
",
33,:,1680699058.000,0.000,0,202,0,0,"time (bash -c 'ulimit -t 605; schlandals -b fiedler -m 15000 -i instances/bayesian_networks/ppidimacs/alarm/BP_LOW.ppidimacs instances/bayesian_networks/ppidimacs/alarm/BP_LOW.ppidimacs' &>> /dev/null)",instances/bayesian_networks/ppidimacs/alarm/BP_LOW.ppidimacs,"time (bash -c 'ulimit -t 605; schlandals -b fiedler -m 15000 -i instances/bayesian_networks/ppidimacs/alarm/BP_LOW.ppidimacs instances/bayesian_networks/ppidimacs/alarm/BP_LOW.ppidimacs' &>> /dev/null)
",
34,:,1680699058.000,0.000,0,208,0,0,"time (bash -c 'ulimit -t 605; schlandals -b fiedler -m 15000 -i instances/bayesian_networks/ppidimacs/alarm/BP_NORMAL.ppidimacs instances/bayesian_networks/ppidimacs/alarm/BP_NORMAL.ppidimacs' &>> /dev/null)",instances/bayesian_networks/ppidimacs/alarm/BP_NORMAL.ppidimacs,"time (bash -c 'ulimit -t 605; schlandals -b fiedler -m 15000 -i instances/bayesian_networks/ppidimacs/alarm/BP_NORMAL.ppidimacs instances/bayesian_networks/ppidimacs/alarm/BP_NORMAL.ppidimacs' &>> /dev/null)
",
35,:,1680699058.000,1.000,0,204,0,0,"time (bash -c 'ulimit -t 605; schlandals -b fiedler -m 15000 -i instances/bayesian_networks/ppidimacs/alarm/BP_HIGH.ppidimacs instances/bayesian_networks/ppidimacs/alarm/BP_HIGH.ppidimacs' &>> /dev/null)",instances/bayesian_networks/ppidimacs/alarm/BP_HIGH.ppidimacs,"time (bash -c 'ulimit -t 605; schlandals -b fiedler -m 15000 -i instances/bayesian_networks/ppidimacs/alarm/BP_HIGH.ppidimacs instances/bayesian_networks/ppidimacs/alarm/BP_HIGH.ppidimacs' &>> /dev/null)
",
36,:,1680699058.000,1.000,0,218,0,0,"time (bash -c 'ulimit -t 605; schlandals -b fiedler -m 15000 -i instances/bayesian_networks/ppidimacs/andes/SNode_14_false.ppidimacs instances/bayesian_networks/ppidimacs/andes/SNode_14_false.ppidimacs' &>> /dev/null)",instances/bayesian_networks/ppidimacs/andes/SNode_14_false.ppidimacs,"time (bash -c 'ulimit -t 605; schlandals -b fiedler -m 15000 -i instances/bayesian_networks/ppidimacs/andes/SNode_14_false.ppidimacs instances/bayesian_networks/ppidimacs/andes/SNode_14_false.ppidimacs' &>> /dev/null)
",
37,:,1680699059.000,0.000,0,216,0,0,"time (bash -c 'ulimit -t 605; schlandals -b fiedler -m 15000 -i instances/bayesian_networks/ppidimacs/andes/SNode_14_true.ppidimacs instances/bayesian_networks/ppidimacs/andes/SNode_14_true.ppidimacs' &>> /dev/null)",instances/bayesian_networks/ppidimacs/andes/SNode_14_true.ppidimacs,"time (bash -c 'ulimit -t 605; schlandals -b fiedler -m 15000 -i instances/bayesian_networks/ppidimacs/andes/SNode_14_true.ppidimacs instances/bayesian_networks/ppidimacs/andes/SNode_14_true.ppidimacs' &>> /dev/null)
",
38,:,1680699059.000,0.000,0,218,0,0,"time (bash -c 'ulimit -t 605; schlandals -b fiedler -m 15000 -i instances/bayesian_networks/ppidimacs/andes/SNode_18_false.ppidimacs instances/bayesian_networks/ppidimacs/andes/SNode_18_false.ppidimacs' &>> /dev/null)",instances/bayesian_networks/ppidimacs/andes/SNode_18_false.ppidimacs,"time (bash -c 'ulimit -t 605; schlandals -b fiedler -m 15000 -i instances/bayesian_networks/ppidimacs/andes/SNode_18_false.ppidimacs instances/bayesian_networks/ppidimacs/andes/SNode_18_false.ppidimacs' &>> /dev/null)
",
39,:,1680699059.000,0.000,0,216,0,0,"time (bash -c 'ulimit -t 605; schlandals -b fiedler -m 15000 -i instances/bayesian_networks/ppidimacs/andes/SNode_18_true.ppidimacs instances/bayesian_networks/ppidimacs/andes/SNode_18_true.ppidimacs' &>> /dev/null)",instances/bayesian_networks/ppidimacs/andes/SNode_18_true.ppidimacs,"time (bash -c 'ulimit -t 605; schlandals -b fiedler -m 15000 -i instances/bayesian_networks/ppidimacs/andes/SNode_18_true.ppidimacs instances/bayesian_networks/ppidimacs/andes/SNode_18_true.ppidimacs' &>> /dev/null)
",
40,:,1680699059.000,0.000,0,218,0,0,"time (bash -c 'ulimit -t 605; schlandals -b fiedler -m 15000 -i instances/bayesian_networks/ppidimacs/andes/SNode_19_false.ppidimacs instances/bayesian_networks/ppidimacs/andes/SNode_19_false.ppidimacs' &>> /dev/null)",instances/bayesian_networks/ppidimacs/andes/SNode_19_false.ppidimacs,"time (bash -c 'ulimit -t 605; schlandals -b fiedler -m 15000 -i instances/bayesian_networks/ppidimacs/andes/SNode_19_false.ppidimacs instances/bayesian_networks/ppidimacs/andes/SNode_19_false.ppidimacs' &>> /dev/null)
",
41,:,1680699059.000,0.000,0,216,0,0,"time (bash -c 'ulimit -t 605; schlandals -b fiedler -m 15000 -i instances/bayesian_networks/ppidimacs/andes/SNode_19_true.ppidimacs instances/bayesian_networks/ppidimacs/andes/SNode_19_true.ppidimacs' &>> /dev/null)",instances/bayesian_networks/ppidimacs/andes/SNode_19_true.ppidimacs,"time (bash -c 'ulimit -t 605; schlandals -b fiedler -m 15000 -i instances/bayesian_networks/ppidimacs/andes/SNode_19_true.ppidimacs instances/bayesian_networks/ppidimacs/andes/SNode_19_true.ppidimacs' &>> /dev/null)
",
42,:,1680699059.000,0.000,0,218,0,0,"time (bash -c 'ulimit -t 605; schlandals -b fiedler -m 15000 -i instances/bayesian_networks/ppidimacs/andes/SNode_24_false.ppidimacs instances/bayesian_networks/ppidimacs/andes/SNode_24_false.ppidimacs' &>> /dev/null)",instances/bayesian_networks/ppidimacs/andes/SNode_24_false.ppidimacs,"time (bash -c 'ulimit -t 605; schlandals -b fiedler -m 15000 -i instances/bayesian_networks/ppidimacs/andes/SNode_24_false.ppidimacs instances/bayesian_networks/ppidimacs/andes/SNode_24_false.ppidimacs' &>> /dev/null)
",
43,:,1680699059.000,0.000,0,216,0,0,"time (bash -c 'ulimit -t 605; schlandals -b fiedler -m 15000 -i instances/bayesian_networks/ppidimacs/andes/SNode_24_true.ppidimacs instances/bayesian_networks/ppidimacs/andes/SNode_24_true.ppidimacs' &>> /dev/null)",instances/bayesian_networks/ppidimacs/andes/SNode_24_true.ppidimacs,"time (bash -c 'ulimit -t 605; schlandals -b fiedler -m 15000 -i instances/bayesian_networks/ppidimacs/andes/SNode_24_true.ppidimacs instances/bayesian_networks/ppidimacs/andes/SNode_24_true.ppidimacs' &>> /dev/null)
",
44,:,1680699059.000,0.000,0,212,0,0,"time (bash -c 'ulimit -t 605; schlandals -b fiedler -m 15000 -i instances/bayesian_networks/ppidimacs/andes/TRY13_false.ppidimacs instances/bayesian_networks/ppidimacs/andes/TRY13_false.ppidimacs' &>> /dev/null)",instances/bayesian_networks/ppidimacs/andes/TRY13_false.ppidimacs,"time (bash -c 'ulimit -t 605; schlandals -b fiedler -m 15000 -i instances/bayesian_networks/ppidimacs/andes/TRY13_false.ppidimacs instances/bayesian_networks/ppidimacs/andes/TRY13_false.ppidimacs' &>> /dev/null)
",
45,:,1680699059.000,0.000,0,210,0,0,"time (bash -c 'ulimit -t 605; schlandals -b fiedler -m 15000 -i instances/bayesian_networks/ppidimacs/andes/TRY13_true.ppidimacs instances/bayesian_networks/ppidimacs/andes/TRY13_true.ppidimacs' &>> /dev/null)",instances/bayesian_networks/ppidimacs/andes/TRY13_true.ppidimacs,"time (bash -c 'ulimit -t 605; schlandals -b fiedler -m 15000 -i instances/bayesian_networks/ppidimacs/andes/TRY13_true.ppidimacs instances/bayesian_networks/ppidimacs/andes/TRY13_true.ppidimacs' &>> /dev/null)
